uid	source	label	diacritic	sentence	original
7763	Shibatani_1990	1	g	太郎は二郎に足を踏まれた。	太郎は二郎に足を踏まれた。
409	Inoue_1976	1	g	自分の部屋に、彼はとどまった。	自分の部屋に、彼はとどまった。
8085	Tsujimura_1999	1	g	太郎が花子に二郎にタバコを吸わせる。	太郎が花子に二郎にタバコを吸わせる。
4205	Kuroda_1992	1	g	お宮の後ろに森が鬱蒼と茂る。	お宮の後ろに森が鬱蒼と茂る。
908	Inoue_1976	1	g	ジョンが学生に殴られた。	ジョンが学生に殴られた。
8411	Tsujimura_2013	1	g	昨日寿司を太郎が銀座で食べた。	昨日寿司を太郎が銀座で食べた。
5107	Miyagawa_and_Saito	1	g	どのTAが教えた学生が招待した先生も来た。	どのTAが教えた学生が招待した先生も来た。
4446	Kuroda_1992	0	*	私に水が欲しい。	私に水が欲しい。
2003	Inoue_1976	1	g	ジョンはメアリーに自分がヨーロッパに行くことを話さなかった。	ジョンはメアリーに自分がヨーロッパに行くことを話さなかった。
4458	Kuroda_1992	1	g	正男にとって日本で英語が話しにくい。	正男にとって日本で英語が話しにくい。
8027	Tsujimura_1999	0	*	資本家たちが日本を美しい自然を破壊している。	資本家たちが日本を美しい自然を破壊している。
5327	Shibatani_1976	1	g	山田はその本をつまらないと思った。	山田はその本をつまらないと思った。
4771	Miyagawa_and_Saito	1	g	ジョンがリンゴを3つとビルがバナナを2本自分自身に買った。	ジョンがリンゴを3つとビルがバナナを2本自分自身に買った。
706	Inoue_1976	1	g	子供たちは、早く大きくなりたいのです。	子供たちは、早く大きくなりたいのです。
7845	Shibatani_1990	0	*	太郎はヨーロッパへ行くつもりだ。	太郎はヨーロッパへ行くつもりだ。
3273	Kuno_1973	0	??	その電車はジョンに会った。	その電車はジョンに会った。
6384	Shibatani_1976	1	g	彼がビールを10本飲んだのには驚いた。	彼がビールを10本飲んだのには驚いた。
6635	Shibatani_1976	1	g	あの人はとても品がない。	あの人はとても品がない。
528	Inoue_1976	1	g	加藤君は山田君に羨ましがられた。	加藤君は山田君に羨ましがられた。
4604	Kuroda_1992	1	g	正男が不注意でこの門通してしまったのは敵兵だった。	正男が不注意でこの門通してしまったのは敵兵だった。
5597	Shibatani_1976	0	??	あの子が急にとても綺麗になったことが私をすっかり驚かせたわ。	あの子が急にとても綺麗になったことが私をすっかり驚かせたわ。
2521	Kuno_1973	1	g	ジョンはその問題について、メアリーに相談した。	ジョンはその問題について、メアリーに相談した。
8247	Tsujimura_1999	1	g	太郎は昨日本を読んだ。	太郎は昨日本を読んだ。
7380	Shibatani_1976	0	*	その方の猫のお子さんは2歳だ。	その方の猫のお子さん
5773	Shibatani_1976	1	g	加藤氏は自分が教えていた学生が自殺した先生に会いに行った。	加藤氏は自分が教えていた学生が自殺した先生に会いに行った。
1586	Inoue_1976	1	g	彼は鼻緒が切れていて、歩けなかった。	彼は鼻緒が切れていて、歩けなかった。
3986	Kuroda_1965	1	g	ジョンが本を買ったかジョンが本を買ったか？	ジョンが本を買ったかジョンが本を買ったか？
7227	Shibatani_1976	0	*	太郎は食べ食堂に行った。	食べ食堂
6234	Shibatani_1976	1	g	いつも薄暗いうちに起きる朝が好きだ。	いつも薄暗いうちに起きる朝
8096	Tsujimura_1999	0	*	太郎が不平を鳴らせた。	太郎が不平を鳴らせた。
2644	Kuno_1973	0	*	ジョンなりメアリーなりが来た。	ジョンなりメアリーなりが来た。
4616	Kuroda_1992	1	g	正男が花子の頬をぶった。	正男が花子の頬をぶった。
6371	Shibatani_1976	1	g	田中さんと話してみると彼は国が負けたことを悟った。	田中さんと話してみると彼は国が負けたことを悟った。
1720	Inoue_1976	1	g	佐藤氏が英語の手紙を書いた。	佐藤氏が英語の手紙を書いた。
1498	Inoue_1976	1	g	太郎は枯れ枝を折った。	太郎は枯れ枝を折った。
7119	Shibatani_1976	1	g	花見をした。	花見
2035	Inoue_1976	1	g	自分の部屋にいた学生が、山川先生から外へ出るように言われた。	自分の部屋にいた学生が、山川先生から外へ出るように言われた。
6665	Shibatani_1976	1	g	田中さんでも投票しに行くだろう。	田中さんでも投票しに行くだろう。
1376	Inoue_1976	1	g	平家が源氏に滅ぼされた。	平家が源氏に滅ぼされた。
7418	Shibatani_1976	1	g	二郎はいくらでも酒を飲むことができる。	二郎はいくらでも酒を飲むことができる。
1635	Inoue_1976	1	g	子供たちは屋上に上がれない。	子供たちは屋上に上がれない。
912	Inoue_1976	1	g	ジョンがニュースに戸惑った。	ジョンがニュースに戸惑った。
5733	Shibatani_1976	1	g	太郎が妻を流感で死なせた。	太郎が妻を流感で死なせた。
5277	Shibatani_1976	1	g	山田は田中がバカだと思っていた。	山田は田中がバカだと思っていた。
3868	Kuroda_1965	1	g	ジョンはその日に見たビルを証人に頼んだ。	ジョンはその日に見たビルを証人に頼んだ。
5705	Shibatani_1976	1	g	宏は自分が癌でなかったことを喜んだ。	宏は自分が癌でなかったことを喜んだ。
6712	Shibatani_1976	1	g	犬は狐ほど利口ですか？	犬は狐ほど利口ですか？
1650	Inoue_1976	1	g	台風で窓ガラスが割れた。	台風で窓ガラスが割れた。
5040	Miyagawa_and_Saito	1	g	ジョンはいつも鞄を持ち歩く。	ジョンはいつも鞄を持ち歩く。
4826	Miyagawa_and_Saito	1	g	千種先生が学生たちがお好きだ。	千種先生が学生たちがお好きだ。
4601	Kuroda_1992	0	?*	正男はどの門どの馬通したの？	正男はどの門どの馬通したの？
7315	Shibatani_1976	0	*	私は山田先生がお好きだ。	私は山田先生がお好きだ。
7012	Shibatani_1976	1	g	僕は、警官が捕らえている犯人を見た。	僕は、警官が捕らえている犯人を見た。
24	Gunji_1987	1	g	健が直美を褒め、また真理恵もそうした。	健が直美を褒め、また真理恵もそうした。
6489	Shibatani_1976	1	g	花は綺麗でなくて、汚い。	花は綺麗でなくて、汚い。
5442	Shibatani_1976	1	g	美智子は自分のカメラと弟のラジオが盗まれたことを警察に届けた。	美智子は自分のカメラと弟のラジオが盗まれたことを警察に届けた。
4776	Miyagawa_and_Saito	1	g	ジョンとビルが違う映画を見た。	ジョンとビルが違う映画を見た。
7654	Shibatani_1990	1	g	太郎が英語が得意だ。	太郎が英語が得意だ。
3491	Kuno_1973	1	g	テーブルの上にコップがある。	テーブルの上にコップがある。
1591	Inoue_1976	1	g	計算機でたくさんの仕事が捌いてあった。	計算機でたくさんの仕事が捌いてあった。
6184	Shibatani_1976	1	g	山田さんも猿を飼っている。	山田さんも猿を飼っている。
7184	Shibatani_1976	1	g	太郎は水で遊ぶことが好きだ。	水で遊ぶこと
2648	Kuno_1973	1	g	メアリーが弟にこの本をあげた。	メアリーが弟にこの本をあげた。
909	Inoue_1976	0	*	ジョンがガッカリしたニュースはこれだ。	ジョンがガッカリしたニュース
7252	Shibatani_1976	1	g	田中先生のご成功は喜ばしい。	ご成功
5630	Shibatani_1976	1	g	恋人の裏切りが田中を悲しみの極地へ追いやった。	恋人の裏切りが田中を悲しみの極地へ追いやった。
3654	Kuno_1973	1	g	誰かがみんなを見守っている。	誰かがみんなを見守っている。
55	Gunji_1987	1	g	健が直美に家出された。	健が直美に家出された。
4941	Miyagawa_and_Saito	1	g	メアリーにジョンの貸した本は厚い。	メアリーにジョンの貸した本。
4975	Miyagawa_and_Saito	1	g	学生がナイフでこれまでに2人手を怪我した。	学生がナイフでこれまでに2人手を怪我した。
8526	Tsujimura_2013	1	g	夏目漱石が『坊っちゃん』を描いた。	夏目漱石が『坊っちゃん』を描いた。
2400	Kuno_1973	1	g	僕は子供がいない。	僕は子供がいない。
7816	Shibatani_1990	1	g	社長さんは今お出かけになっています。	社長さんは今お出かけになっています。
8271	Tsujimura_1999	1	g	太郎は木を倒している。	太郎は木を倒している。
4319	Kuroda_1992	1	g	長い間病気に悩んでいた兄に死なれて私はほっとした。	長い間病気に悩んでいた兄に死なれて私はほっとした。
1037	Inoue_1976	0	*	山田氏がある時昨年海外旅行をした。	山田氏がある時昨年海外旅行をした。
2629	Kuno_1973	0	*	ジョンは東京ででメアリーに会ったが、大阪でで彼女に会わなかった。	ジョンは東京ででメアリーに会ったが、大阪でで彼女に会わなかった。
7326	Shibatani_1976	1	g	山田先生に弟をご紹介した。	山田先生に弟をご紹介した。
7092	Shibatani_1976	1	g	俺は、あいつに写真をとってもらった。	俺は、あいつに写真をとってもらった。
8342	Tsujimura_1999	1	g	本を書きかけの人がいた。	本を書きかけの人。
7904	Tsujimura_1999	1	g	3人の女が2人の男を責めた。	3人の女が2人の男を責めた。
5120	Miyagawa_and_Saito	1	g	さぶは正子が誰に何をあげたか覚えていますか？	さぶは正子が誰に何をあげたか覚えていますか？
8444	Tsujimura_2013	0	*	太郎が去年明日アメリカで会った人と結婚する。	太郎が去年明日アメリカで会った人と結婚する。
740	Inoue_1976	1	g	子供たちが先生を恐れた。	子供たちが先生を恐れた。
2300	Kuno_1973	1	g	日本が男性が短命です。	日本が男性が短命です。
5650	Shibatani_1976	1	g	ヤクザが眠りこけている田中さんを散々打ちのめした。	ヤクザが眠りこけている田中さんを散々打ちのめした。
5714	Shibatani_1976	1	g	顔を洗いなさい。	顔を洗いなさい。
1363	Inoue_1976	1	g	父が私を叱った。	父が私を叱った。
7467	Shibatani_1976	1	g	今朝は雨が降りましたし、寒い天気でした。	今朝は雨が降りましたし、寒い天気でした。
4775	Miyagawa_and_Saito	1	g	ジョンとビルが同じ映画を見た。	ジョンとビルが同じ映画を見た。
1803	Inoue_1976	1	g	先生には、嫌な予感がなさったらしい。	先生には、嫌な予感がなさったらしい。
2524	Kuno_1973	1	g	私は先生に会いにハーバードスクエアに行った。	私は先生に会いにハーバードスクエアに行った。
4637	Kuroda_1992	0	*	正男が花子頬をぶったのいつ？	正男が花子頬をぶったのいつ？
6230	Shibatani_1976	0	*	青いのを買ったネクタイをつけた。	青いのを買ったネクタイ
2720	Kuno_1973	0	*	僕はメアリーにこれがわからせる。	僕はメアリーにこれがわからせる。
3289	Kuno_1973	1	g	カリフォルニア州が日本より大きいアメリカは本当に大きい国です。	カリフォルニア州が日本より大きいアメリカは本当に大きい国です。
7258	Shibatani_1976	1	g	田中先生をお騒がせしてしまった。	お騒がせ
3945	Kuroda_1965	1	g	私には音楽が楽しい。	私には音楽が楽しい。
5526	Shibatani_1976	1	g	太郎がそのことを嘆いた。	太郎がそのことを嘆いた。
5213	Miyagawa_and_Saito	1	g	裕美が健に自分の部屋で叱られた。	裕美が健に自分の部屋で叱られた。
3404	Kuno_1973	0	*	メアリーが僕を殺した。	メアリーが僕を殺した。
5015	Miyagawa_and_Saito	1	g	そこに居合わせた5人の男がテロに巻き込まれた。	そこに居合わせた5人の男がテロに巻き込まれた。
4864	Miyagawa_and_Saito	1	g	雨の降る日が多い。	雨の降る日。
702	Inoue_1976	1	g	僕は、ゆっくり休みたい。	僕は、ゆっくり休みたい。
1889	Inoue_1976	1	g	宏君が若い時に字が上手だったから、私はポスター書きを彼に頼んだ。	宏君が若い時に字が上手だったから、私はポスター書きを彼に頼んだ。
4314	Kuroda_1992	0	*	ジョンがメアリーによって手紙を読まれた。	ジョンがメアリーによって手紙を読まれた。
6486	Shibatani_1976	1	g	花は綺麗ではない。	花は綺麗ではない。
3169	Kuno_1973	0	*	気分が悪いからですか？	気分が悪いからですか？
3521	Kuno_1973	1	g	20箱の饅頭を、出場者のうちの3人が食べた。	20箱の饅頭を、出場者のうちの3人が食べた。
5168	Miyagawa_and_Saito	1	g	正男が写真を裕美にあげた。	正男が写真を裕美にあげた。
6310	Shibatani_1976	1	g	私は彼女が踊っているのに見入った。	私は彼女が踊っているのに見入った。
4444	Kuroda_1992	0	*	先生が自分が歩きながら本を読んでいた。	先生が自分が歩きながら本を読んでいた。
6284	Shibatani_1976	1	g	ボスは山田さんによく働くことを命じた。	ボスは山田さんによく働くことを命じた。
8253	Tsujimura_1999	1	g	太郎はまだその映画を見ていない。	太郎はまだその映画を見ていない。
1536	Inoue_1976	1	g	足が冷えると、西洋人はすぐに風邪を引く。	足が冷えると、西洋人はすぐに風邪を引く。
393	Inoue_1976	0	*	太郎が事故だ。	太郎が事故だ。
5125	Miyagawa_and_Saito	1	g	君は誰が書いた本を読みましたか？	君は誰が書いた本を読みましたか？
3091	Kuno_1973	1	g	ジョンはメアリーが死んだと言った。	ジョンはメアリーが死んだと言った。
8217	Tsujimura_1999	1	g	太郎は散歩さえする。	散歩さえする。
6069	Shibatani_1976	1	g	太郎は本を落としてしまった。	太郎は本を落としてしまった。
5962	Shibatani_1976	1	g	ジョージはジョージがしたいときに仕事をする。	ジョージはジョージがしたいときに仕事をする。
7494	Shibatani_1990	1	g	太郎がテレビを見れば花子は雑誌を読む。	太郎がテレビを見れば花子は雑誌を読む。
6879	Shibatani_1976	1	g	間も無く来客があるので、急いで家に帰ってきた。	間も無く来客があるので、急いで家に帰ってきた。
8323	Tsujimura_1999	1	g	学生が公園で1時間の間歩いた。	学生が公園で1時間の間歩いた。
2118	Kuno_1973	1	g	ジョンが面白い本を書いた。	ジョンが面白い本を書いた。
6553	Shibatani_1976	1	g	私はもう二度とそんなところへは行くまいと心に誓っている。	私はもう二度とそんなところへは行くまいと心に誓っている。
5600	Shibatani_1976	0	??	入学試験にまた落ちたことがうちの息子をすっかりガッカリさせたわ。	入学試験にまた落ちたことがうちの息子をすっかりガッカリさせたわ。
6101	Shibatani_1976	1	g	母親は子供を二階へ上がらせた。	母親は子供を二階へ上がらせた。
7458	Shibatani_1976	1	g	本日かくも大勢の方々にご参会いただきましたことは、誠にありがたいことでございます。	本日かくも大勢の方々にご参会いただきましたことは、誠にありがたいことでございます。
1873	Inoue_1976	1	g	加藤君がこのコースを取っている時は、私は「日本語文法」を聴講していた。	加藤君がこのコースを取っている時は、私は「日本語文法」を聴講していた。
3546	Kuno_1973	0	*	ニューヨークの郊外がジョンが住んでいる。	ニューヨークの郊外がジョンが住んでいる。
5077	Miyagawa_and_Saito	1	g	ジョンが先生にお土産を差し上げる。	差し上げる。
3900	Kuroda_1965	1	g	ジョンはビルが許してくれることを望んだ。	ジョンはビルが許してくれることを望んだ。
5368	Shibatani_1976	1	g	山田は愛するは別れの始めなりと考えた。	山田は愛するは別れの始めなりと考えた。
3706	Kuroda_1965	1	g	ビルはあの本を買わなかった。	ビルはあの本を買わなかった。
4369	Kuroda_1992	1	g	太郎が働ける。	太郎が働ける。
1646	Inoue_1976	1	g	加藤さんが、友達に道順を教わった。	加藤さんが、友達に道順を教わった。
4659	Kuroda_1992	1	g	正男がこのコマの色を綺麗にした。	正男がこのコマの色を綺麗にした。
5732	Shibatani_1976	1	g	花子の鼻が折れた。	花子の鼻が折れた。
8608	Tsujimura_2013	1	g	太郎が花子の描いた絵を褒めた。	太郎が花子の描いた絵を褒めた。
1190	Inoue_1976	1	g	私は彼らのヨーロッパからの帰りを待ち侘びている。	私は彼らのヨーロッパからの帰りを待ち侘びている。
1516	Inoue_1976	1	g	メアリーが水につけて、毛織物を縮ませた。	メアリーが水につけて、毛織物を縮ませた。
5890	Shibatani_1976	1	g	ジョンはメアリーに自分のことを自慢された。	ジョンはメアリーに自分のことを自慢された。
5912	Shibatani_1976	1	g	遅れていったので、先に来た人たちにみんないい品を貰われてしまった。	遅れていったので、先に来た人たちにみんないい品を貰われてしまった。
169	Gunji_1987	1	g	直美が健に自分のウォークマンを聴かせた。	直美が健に自分のウォークマンを聴かせた。
2308	Kuno_1973	1	g	日本は男性が短命です。	日本は男性が短命です。
5336	Shibatani_1976	0	*	山田は田中を彼がバカだと思っていた。	山田は田中を彼がバカだと思っていた。
3873	Kuroda_1965	1	g	ジョンはビルがボストンに来たときビルを見た。	ジョンはビルがボストンに来たときビルを見た。
4876	Miyagawa_and_Saito	1	g	清美には右目だけが瞑れないことはみんなが知っている。	清美には右目だけが瞑れないこと。
7508	Shibatani_1990	1	g	先生が海外旅行中に、事件に巻き込まれた。	先生が海外旅行中に
7019	Shibatani_1976	1	g	電気をつけないでくれ。	電気をつけないでくれ。
5727	Shibatani_1976	1	g	太郎は花子に自分の子供を働かせられた。	太郎は花子に自分の子供を働かせられた。
5824	Shibatani_1976	1	g	美智子が自分のことを人に言い始めたら花子が黙っていられないだろう。	美智子が自分のことを人に言い始めたら花子が黙っていられないだろう。
5366	Shibatani_1976	1	g	山田は逃げるが最上の策だと思った。	山田は逃げるが最上の策だと思った。
4892	Miyagawa_and_Saito	1	g	ジョンかメアリーが買った本を見せて。	ジョンかメアリーが買った本を見せて。
6591	Shibatani_1976	1	g	雨は降っていない。	雨は降っていない。
8207	Tsujimura_1999	1	g	日本における地震の発生の頻度は高い。	日本における地震の発生
5663	Shibatani_1976	0	*	母親が子供たちを庭へ絶望させた。	母親が子供たちを庭へ絶望させた。
1416	Inoue_1976	1	g	溺れかかっていた子供が地元の人に救助された。	溺れかかっていた子供が地元の人に救助された。
7374	Shibatani_1976	1	g	机の上にある本は太郎のだ。	机の上にある本
1280	Inoue_1976	1	g	少年たちは、水が校庭に流れ込んでくるのを防いだ。	少年たちは、水が校庭に流れ込んでくるのを防いだ。
8443	Tsujimura_2013	1	g	太郎が明日去年アメリカで会った人と結婚する。	太郎が明日去年アメリカで会った人と結婚する。
2027	Inoue_1976	1	g	加藤さんは、友人に自分の子供を落第させられた。	加藤さんは、友人に自分の子供を落第させられた。
125	Gunji_1987	1	g	健は休暇を申請した。	健は休暇を申請した。
1446	Inoue_1976	1	g	電車とバスとトラックが衝突した。	電車とバスとトラックが衝突した。
4749	Miyagawa_and_Saito	1	g	ジョンがリンゴを食べさえした。	ジョンがリンゴを食べさえした。
2439	Kuno_1973	1	g	書架が買える。	書架が買える。
812	Inoue_1976	1	g	この種の蛋白は、破壊されにくい。	この種の蛋白は、破壊されにくい。
7497	Shibatani_1990	1	g	山田さんが中古車を販売中に太郎に会った。	山田さんが中古車を販売中
6148	Shibatani_1976	1	g	その子供は机の上にあげないで、上がらせてください。	その子供は机の上にあげないで、上がらせてください。
2668	Kuno_1973	1	g	先生が弟に本を読んでくださった。	先生が弟に本を読んでくださった。
7214	Shibatani_1976	1	g	朝ご飯は朝ご飯だ。	朝ご飯は朝ご飯だ。
5036	Miyagawa_and_Saito	1	g	ジョンがほとんど寝ていた。	ジョンがほとんど寝ていた。
1312	Inoue_1976	1	g	ジョンは、ビルが交通事故に遭ったことを思い出した。	ジョンは、ビルが交通事故に遭ったことを思い出した。
653	Inoue_1976	0	*	大気汚染で洗濯物が白く乾けない。	大気汚染で洗濯物が白く乾けない。
5967	Shibatani_1976	1	g	ジョンはその家に自分を匿ったビルを裏切った。	ジョンはその家に自分を匿ったビルを裏切った。
3154	Kuno_1973	1	g	風邪を引いたのです。	風邪を引いたのです。
1359	Inoue_1976	1	g	この箱には子供が3人入る。	この箱には子供が3人入る。
5298	Shibatani_1976	1	g	山田は田中をまだ子供だと信じている。	山田は田中をまだ子供だと信じている。
6382	Shibatani_1976	1	g	講義があんまり長いことにはみんな閉口している。	講義があんまり長いことにはみんな閉口している。
7044	Shibatani_1976	1	g	やっぱりあんなところで泳いでいたのか！	やっぱりあんなところで泳いでいたのか！
4756	Miyagawa_and_Saito	1	g	隆がリンゴを食べたとだけ言われた。	隆がリンゴを食べたとだけ言われた。
1373	Inoue_1976	1	g	その子供が父親に育てられた。	その子供が父親に育てられた。
2441	Kuno_1973	0	??	書架が購入できる。	書架が購入できる。
4061	Kuroda_1992	1	g	ジョンは統辞構造論をも読んだ。	ジョンは統辞構造論をも読んだ。
4814	Miyagawa_and_Saito	1	g	太郎があげたのはメアリーにバナナを2本とジェーンにリンゴを3個だ。	太郎があげたのはメアリーにバナナを2本とジェーンにリンゴを3個だ。
1072	Inoue_1976	1	g	その乳液のとける肌ざわりを特に好む方もあります。	その乳液のとける肌ざわりを特に好む方もあります。
7331	Shibatani_1976	1	g	太郎がアメリカへ出発した。	太郎がアメリカへ出発した。
1096	Inoue_1976	1	g	全ての女性が子供を持っている。	全ての女性が子供を持っている。
7727	Shibatani_1990	1	g	太郎が二郎を止めたので、僕もそうした。	太郎が二郎を止めたので、僕もそうした。
8556	Tsujimura_2013	0	*	先生が言語学を研究をする。	先生が言語学を研究をする。
5127	Miyagawa_and_Saito	1	g	村上が書いた本を読みました。	村上が書いた本を読みました。
7737	Shibatani_1990	1	g	太郎は友達に殴られた。	太郎は友達に殴られた。
1811	Inoue_1976	1	g	私が部屋を掃除する。	私が部屋を掃除する。
1810	Inoue_1976	1	g	ここは草花がよく育つ。	ここは草花がよく育つ。
3126	Kuno_1973	1	g	私はジョンに働くことを命じた。	私はジョンに働くことを命じた。
8319	Tsujimura_1999	1	g	その客が1時間でホテルに着いた。	その客が1時間でホテルに着いた。
8153	Tsujimura_1999	1	g	誰がなぜそこへ行ったの？	誰がなぜそこへ行ったの？
8127	Tsujimura_1999	1	g	彼は何を作る会社に勤めていますか？	彼は何を作る会社に勤めていますか？
8139	Tsujimura_1999	1	g	誰が来るかと疑った。	誰が来るかと疑った。
2008	Inoue_1976	1	g	ジョンは、ビルが自分を褒めたことを聞いて喜んだ。	ジョンは、ビルが自分を褒めたことを聞いて喜んだ。
4104	Kuroda_1992	1	g	ジョンさえ統辞構造論も読んだ。	ジョンさえ統辞構造論も読んだ。
8392	Tsujimura_2013	1	g	かわいい子供の帽子が落ちていた。	かわいい子供の帽子
1824	Inoue_1976	1	g	太郎は英語を習いかけた。	太郎は英語を習いかけた。
7393	Shibatani_1976	1	g	あの方には財産がおありにある。	あの方には財産がおありにある。
1614	Inoue_1976	1	g	太郎にはこの木がうまく切れない。	太郎にはこの木がうまく切れない。
6524	Shibatani_1976	1	g	この部屋は本はなくていい。	この部屋は本はなくていい。
6062	Shibatani_1976	1	g	たとえ止めても無駄なので放っておいて息子を行かせた。	たとえ止めても無駄なので放っておいて息子を行かせた。
4385	Kuroda_1992	1	g	太郎が花子を渡したのはあの川です。	太郎が花子を渡したのはあの川です。
4394	Kuroda_1992	1	g	このコマが回っているところは綺麗だ。	このコマが回っているところは綺麗だ。
2153	Kuno_1973	1	g	これは面白い。	これは面白い。
8001	Tsujimura_1999	1	g	大統領が愚かにもCIAに殺されてしまった。	大統領が愚かにもCIAに殺されてしまった。
4445	Kuroda_1992	1	g	私が水が欲しい。	私が水が欲しい。
205	Gunji_1987	1	g	直美が健に自分の車を貸した。	直美が健に自分の車を貸した。
4519	Kuroda_1992	1	g	もし象が鼻が短ければ、どのようにしてバナナを食べるだろう？	もし象が鼻が短ければ、どのようにしてバナナを食べるだろう？
6691	Shibatani_1976	0	?*	私は戦争で誰も死んだことを聞かなかった。	私は戦争で誰も死んだことを聞かなかった。
6580	Shibatani_1976	1	g	風が吹くと桶屋が儲かるのしか面白くない。	風が吹くと桶屋が儲かるのしか面白くない。
4338	Kuroda_1992	1	g	FBIが田中首相のことを調べている。	FBIが田中首相のことを調べている。
1608	Inoue_1976	1	g	太郎には美しい景色が見える。	太郎には美しい景色が見える。
4805	Miyagawa_and_Saito	1	g	ジョンがメアリーを教室に入れなくもした。	ジョンがメアリーを教室に入れなくもした。
6378	Shibatani_1976	1	g	彼女がわっと泣き出したことには閉口している。	彼女がわっと泣き出したことには閉口している。
6347	Shibatani_1976	1	g	久美子は手からハンドバックをひったくるのを防いだ。	久美子は手からハンドバックをひったくるのを防いだ。
7728	Shibatani_1990	1	g	太郎が二郎を止まらせたので、僕もそうした。	太郎が二郎を止まらせたので、僕もそうした。
1378	Inoue_1976	1	g	ジョンが窓を壊した。	ジョンが窓を壊した。
5243	Miyagawa_and_Saito	1	g	ジョンは本をたくさん読んだ。	ジョンは本をたくさん読んだ。
3758	Kuroda_1965	1	g	ジョンが本を買ったか買わなかったかの問題。	ジョンが本を買ったか買わなかったかの問題。
3860	Kuroda_1965	1	g	ビルがその日のジョンを見た。	ビルがその日のジョンを見た。
1636	Inoue_1976	0	*	この看板は屋上に上がれない。	この看板は屋上に上がれない。
3967	Kuroda_1965	1	g	ジョンが地震を怖がった。	ジョンが地震を怖がった。
1837	Inoue_1976	1	g	花子はあるだけの皿を次々に割っている。	花子はあるだけの皿を次々に割っている。
5869	Shibatani_1976	1	g	自分の裕福さは王様の自慢だ。	自分の裕福さは王様の自慢だ。
5984	Shibatani_1976	1	g	メアリーはジョンにジョンの家で殺された。	メアリーはジョンにジョンの家で殺された。
3211	Kuno_1973	1	g	その村からはジョンが来た。	その村からはジョンが来た。
4607	Kuroda_1992	0	*	正男が不注意でこの門敵兵を通してしまった。	正男が不注意でこの門敵兵を通してしまった。
6765	Shibatani_1976	1	g	留守中に何か食べてもいいです。	留守中に何か食べてもいいです。
6983	Shibatani_1976	1	g	警官は、泥棒が逃げるところを捕まえた。	警官は、泥棒が逃げるところを捕まえた。
3831	Kuroda_1965	1	g	ジョンがジョン自身を見た。	ジョンがジョン自身を見た。
8282	Tsujimura_1999	1	g	太郎は今床に倒れている。	太郎は今床に倒れている。
592	Inoue_1976	0	*	有志から祖国復帰運動が続けられてきた。	有志から祖国復帰運動が続けられてきた。
2901	Kuno_1973	0	*	遠足に行ったら、日光にいらっしゃい。	遠足に行ったら、日光にいらっしゃい。
3944	Kuroda_1965	1	g	ジョンにドイツ語が難しいこと。	ジョンにドイツ語が難しいこと。
3160	Kuno_1973	1	g	何をしていますか？	何をしていますか？
2844	Kuno_1973	0	*	この前風邪を引いた後、ずっと気分が悪いのです。	この前風邪を引いた後、ずっと気分が悪いのです。
251	Gunji_1987	1	g	自分の兄が10年ぶりに帰ってきた直美は嬉しそうだ。	自分の兄が10年ぶりに帰ってきた直美
3395	Kuno_1973	1	g	ジョンは、メアリーが自分を殺そうとしたとき、ジェーンと寝ていた。	ジョンは、メアリーが自分を殺そうとしたとき、ジェーンと寝ていた。
5537	Shibatani_1976	1	g	母親は子供を慰めた。	母親は子供を慰めた。
5951	Shibatani_1976	1	g	山田さんは田中さんに1時間も自分の家で待たせられた。	山田さんは田中さんに1時間も自分の家で待たせられた。
4087	Kuroda_1992	1	g	ジョンは統辞構造論を読みさえした。	ジョンは統辞構造論を読みさえした。
2863	Kuno_1973	1	g	ジョンが来るなら、帰ります。	ジョンが来るなら、帰ります。
5459	Shibatani_1976	1	g	恵子はそれを知った。	恵子はそれを知った。
5501	Shibatani_1976	1	g	宏は美智子に心変わりを悩んだ。	宏は美智子に心変わりを悩んだ。
6889	Shibatani_1976	1	g	昨日太郎は、風呂に入った後で、床に就いた。	昨日太郎は、風呂に入った後で、床に就いた。
751	Inoue_1976	1	g	ジョンには、不運が嘆かわしかった。	ジョンには、不運が嘆かわしかった。
777	Inoue_1976	1	g	山頂では、天気が変わりやすい。	山頂では、天気が変わりやすい。
3318	Kuno_1973	1	g	ジョンは自分がバカだったと言った。	ジョンは自分がバカだったと言った。
1657	Inoue_1976	1	g	花子のエプロンが焦げた。	花子のエプロンが焦げた。
5246	Miyagawa_and_Saito	0	*	ジョンは本たくさんを買った。	ジョンは本たくさんを買った。
1484	Inoue_1976	1	g	太郎は家財道具を焼いた。	太郎は家財道具を焼いた。
4466	Kuroda_1992	1	g	正男にとってはその郵便局から小包みが送りやすい。	正男にとってはその郵便局から小包みが送りやすい。
2632	Kuno_1973	1	g	僕はジョンがバカだととは言ったが、嘘つきだととは言わなかった。	僕はジョンがバカだととは言ったが、嘘つきだととは言わなかった。
5884	Shibatani_1976	1	g	メアリーは自分自身を騙した。	メアリーは自分自身を騙した。
361	Inoue_1976	1	g	昨日は午後から雨が降った。	昨日は午後から雨が降った。
6154	Shibatani_1976	1	g	山田さんが飼っている猿は大きい。	山田さんが飼っている猿
5866	Shibatani_1976	1	g	宏は花子が彼の部屋にいると思った。	宏は花子が彼の部屋にいると思った。
3608	Kuno_1973	1	g	君はバカだ。	君はバカだ。
6026	Shibatani_1976	1	g	太郎は二郎を6時に起こした。	太郎は二郎を6時に起こした。
